id;age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;y
id16186;42;blue-collar;married;secondary;no;41;yes;no;cellular;22;jul;188;3;-1;0;unknown;no
id16187;32;technician;married;secondary;no;4790;yes;no;cellular;22;jul;314;2;-1;0;unknown;no
id16188;25;admin.;married;unknown;no;349;yes;no;cellular;22;jul;1037;8;-1;0;unknown;yes
id16189;34;blue-collar;married;secondary;no;1650;yes;yes;telephone;22;jul;351;11;-1;0;unknown;no
id16190;30;admin.;single;secondary;no;1700;yes;no;cellular;22;jul;279;3;-1;0;unknown;no
id16191;43;admin.;single;secondary;no;1119;no;no;telephone;22;jul;119;2;-1;0;unknown;no
id16192;41;management;single;tertiary;no;336;yes;no;cellular;22;jul;162;3;-1;0;unknown;no
id16193;27;blue-collar;married;primary;no;300;no;yes;cellular;22;jul;209;2;-1;0;unknown;no
id16194;46;technician;married;secondary;no;783;yes;no;cellular;22;jul;136;4;-1;0;unknown;no
id16195;46;services;married;secondary;no;-119;yes;no;cellular;22;jul;151;3;-1;0;unknown;no
id16196;35;services;divorced;secondary;no;543;yes;no;cellular;22;jul;624;2;-1;0;unknown;no
id16197;42;blue-collar;married;primary;no;-119;yes;no;cellular;22;jul;167;3;-1;0;unknown;no
id16198;48;technician;divorced;tertiary;no;113;no;yes;cellular;22;jul;38;1;-1;0;unknown;no
id16199;27;blue-collar;single;secondary;no;148;no;no;cellular;22;jul;203;1;-1;0;unknown;no
id16200;37;admin.;married;secondary;no;1110;yes;no;telephone;22;jul;802;11;-1;0;unknown;yes
id16201;34;blue-collar;married;secondary;yes;-7;yes;no;cellular;22;jul;143;5;-1;0;unknown;no
id16202;28;services;single;tertiary;no;2474;yes;no;cellular;22;jul;262;1;-1;0;unknown;no
id16203;35;management;single;secondary;no;1031;yes;no;cellular;22;jul;254;1;-1;0;unknown;no
id16204;58;housemaid;married;primary;no;1310;yes;yes;cellular;22;jul;1226;2;-1;0;unknown;no
id16205;54;self-employed;married;secondary;no;9;yes;no;cellular;22;jul;113;2;-1;0;unknown;no
id16206;26;management;married;secondary;no;288;yes;no;cellular;22;jul;714;1;-1;0;unknown;no
id16207;53;admin.;divorced;secondary;no;223;yes;yes;cellular;22;jul;534;1;-1;0;unknown;no
id16208;27;management;divorced;tertiary;no;148;no;no;cellular;22;jul;174;9;-1;0;unknown;no
id16209;34;blue-collar;married;secondary;no;246;yes;no;cellular;22;jul;532;1;-1;0;unknown;no
id16210;26;services;single;secondary;no;209;yes;no;cellular;22;jul;319;2;-1;0;unknown;no
id16211;27;services;married;secondary;no;0;yes;no;cellular;22;jul;1608;13;-1;0;unknown;yes
id16212;52;technician;married;secondary;no;192;yes;no;cellular;23;jul;61;2;-1;0;unknown;no
id16213;48;technician;divorced;secondary;no;485;yes;no;cellular;23;jul;84;2;-1;0;unknown;no
id16214;33;housemaid;married;secondary;no;0;yes;yes;cellular;23;jul;85;13;-1;0;unknown;no
id16215;36;technician;divorced;tertiary;no;119;no;no;cellular;23;jul;127;8;-1;0;unknown;no
id16216;25;technician;single;secondary;no;0;yes;no;cellular;23;jul;487;5;-1;0;unknown;no
id16217;28;management;single;tertiary;no;466;yes;no;cellular;23;jul;170;2;-1;0;unknown;no
id16218;53;management;married;unknown;no;527;yes;no;cellular;23;jul;71;3;-1;0;unknown;no
id16219;45;technician;single;tertiary;no;2100;yes;no;cellular;23;jul;285;2;-1;0;unknown;no
id16220;56;technician;married;secondary;no;205;no;yes;cellular;23;jul;442;2;-1;0;unknown;no
id16221;50;services;married;secondary;no;2362;yes;yes;cellular;23;jul;59;4;-1;0;unknown;no
id16222;30;admin.;single;secondary;no;98;yes;no;cellular;23;jul;100;5;-1;0;unknown;no
id16223;32;admin.;married;secondary;no;1539;yes;yes;cellular;23;jul;218;2;-1;0;unknown;no
id16224;39;housemaid;married;secondary;no;1029;yes;yes;cellular;23;jul;133;3;-1;0;unknown;no
id16225;31;blue-collar;single;primary;no;302;yes;no;cellular;23;jul;40;8;-1;0;unknown;no
id16226;44;blue-collar;married;primary;no;-89;no;yes;cellular;23;jul;187;4;-1;0;unknown;no
id16227;29;technician;single;secondary;no;-522;yes;yes;cellular;23;jul;89;6;-1;0;unknown;no
id16228;30;management;married;tertiary;no;126;yes;yes;cellular;23;jul;75;10;-1;0;unknown;no
id16229;48;retired;married;tertiary;no;4;no;yes;cellular;23;jul;70;5;-1;0;unknown;no
id16230;32;blue-collar;single;primary;no;354;no;no;cellular;23;jul;284;8;-1;0;unknown;no
id16231;25;management;married;secondary;no;2228;yes;no;cellular;23;jul;754;1;-1;0;unknown;yes
id16232;42;management;married;tertiary;no;176;yes;no;cellular;23;jul;123;1;-1;0;unknown;no
id16233;57;technician;married;secondary;no;1741;no;no;cellular;23;jul;364;2;-1;0;unknown;no
id16234;49;services;married;secondary;no;702;no;yes;cellular;23;jul;194;1;-1;0;unknown;no
id16235;50;services;single;secondary;no;294;no;no;cellular;23;jul;73;1;-1;0;unknown;no
id16236;29;technician;single;tertiary;no;48;yes;no;cellular;23;jul;164;1;-1;0;unknown;no
id16237;45;admin.;married;secondary;no;295;yes;no;cellular;23;jul;92;1;-1;0;unknown;no
id16238;49;unemployed;divorced;secondary;no;-214;yes;no;cellular;23;jul;73;1;-1;0;unknown;no
id16239;46;blue-collar;married;secondary;no;0;yes;no;cellular;23;jul;122;1;-1;0;unknown;no
id16240;27;services;married;secondary;no;2526;yes;no;cellular;23;jul;500;3;-1;0;unknown;no
id16241;46;management;married;tertiary;no;99;yes;no;cellular;23;jul;569;1;-1;0;unknown;no
id16242;40;services;divorced;secondary;no;-81;no;yes;cellular;23;jul;186;1;-1;0;unknown;no
id16243;51;services;married;secondary;no;-709;yes;yes;telephone;23;jul;38;1;-1;0;unknown;no
id16244;50;blue-collar;married;primary;no;0;yes;no;cellular;23;jul;137;1;-1;0;unknown;no
id16245;37;management;married;tertiary;no;1066;yes;no;cellular;23;jul;181;1;-1;0;unknown;no
id16246;37;services;married;secondary;no;658;yes;no;telephone;23;jul;175;1;-1;0;unknown;no
id16247;41;admin.;single;tertiary;no;982;no;no;cellular;23;jul;105;1;-1;0;unknown;no
id16248;46;management;divorced;tertiary;no;2166;yes;no;cellular;23;jul;870;1;-1;0;unknown;yes
id16249;59;technician;married;secondary;no;2342;no;yes;telephone;23;jul;226;1;-1;0;unknown;no
id16250;33;management;single;tertiary;no;370;no;no;cellular;23;jul;141;1;-1;0;unknown;no
id16251;49;entrepreneur;married;secondary;no;273;no;no;cellular;23;jul;58;1;-1;0;unknown;no
id16252;50;technician;married;secondary;no;3263;yes;no;cellular;23;jul;115;1;-1;0;unknown;no
id16253;40;retired;married;primary;no;630;yes;no;cellular;23;jul;177;2;-1;0;unknown;no
id16254;34;technician;married;secondary;no;0;yes;no;cellular;23;jul;429;1;-1;0;unknown;no
id16255;34;admin.;married;secondary;no;804;yes;no;cellular;23;jul;256;9;-1;0;unknown;no
id16256;26;blue-collar;married;secondary;no;0;yes;no;telephone;23;jul;157;4;-1;0;unknown;no
id16257;41;management;married;tertiary;no;0;yes;no;cellular;23;jul;285;3;-1;0;unknown;no
id16258;41;technician;married;secondary;no;0;no;yes;cellular;23;jul;107;1;-1;0;unknown;no
id16259;50;management;married;tertiary;no;19;no;yes;cellular;23;jul;205;1;-1;0;unknown;no
id16260;39;self-employed;married;secondary;no;81;no;yes;cellular;23;jul;438;1;-1;0;unknown;no
id16261;38;management;divorced;tertiary;no;539;yes;no;cellular;23;jul;161;1;-1;0;unknown;no
id16262;60;entrepreneur;married;primary;no;0;no;no;telephone;23;jul;40;1;-1;0;unknown;no
id16263;38;management;married;tertiary;no;1952;no;yes;cellular;23;jul;237;1;-1;0;unknown;no
id16264;26;management;single;tertiary;no;3;yes;no;cellular;23;jul;106;1;-1;0;unknown;no
id16265;57;technician;married;primary;no;19;yes;no;cellular;23;jul;158;1;-1;0;unknown;no
id16266;53;admin.;single;secondary;no;291;no;no;unknown;23;jul;145;1;-1;0;unknown;no
id16267;41;management;married;tertiary;no;-98;yes;yes;cellular;23;jul;244;1;-1;0;unknown;no
id16268;53;blue-collar;married;secondary;no;913;yes;no;cellular;23;jul;730;1;-1;0;unknown;no
id16269;34;services;married;secondary;no;-451;yes;yes;cellular;23;jul;498;1;-1;0;unknown;no
id16270;41;housemaid;married;secondary;no;1638;yes;no;cellular;23;jul;327;1;-1;0;unknown;no
id16271;50;management;married;tertiary;no;29;no;yes;unknown;23;jul;104;1;-1;0;unknown;no
id16272;56;retired;divorced;tertiary;no;2370;no;no;cellular;23;jul;376;1;-1;0;unknown;no
id16273;41;technician;married;unknown;no;-391;yes;yes;cellular;23;jul;137;1;-1;0;unknown;no
id16274;46;admin.;divorced;primary;no;50;yes;yes;cellular;23;jul;379;1;-1;0;unknown;no
id16275;42;management;divorced;secondary;no;283;yes;no;cellular;23;jul;761;1;-1;0;unknown;yes
id16276;49;self-employed;married;tertiary;no;206;yes;no;unknown;23;jul;108;2;-1;0;unknown;no
id16277;30;technician;married;tertiary;no;0;yes;yes;cellular;23;jul;232;1;-1;0;unknown;no
id16278;28;services;single;tertiary;no;2938;yes;no;cellular;23;jul;184;2;-1;0;unknown;no
id16279;46;blue-collar;married;secondary;no;1287;no;no;cellular;23;jul;229;1;-1;0;unknown;no
id16280;28;admin.;single;tertiary;no;1773;yes;no;cellular;23;jul;275;1;-1;0;unknown;no
id16281;38;admin.;married;secondary;no;532;yes;no;cellular;23;jul;95;1;-1;0;unknown;no
id16282;39;blue-collar;married;secondary;no;1508;no;no;cellular;23;jul;281;1;-1;0;unknown;no
id16283;40;blue-collar;married;secondary;no;755;no;no;cellular;23;jul;145;1;-1;0;unknown;no
id16284;40;blue-collar;married;secondary;no;2279;no;no;cellular;23;jul;104;1;-1;0;unknown;no
id16285;35;management;divorced;tertiary;no;505;no;no;cellular;23;jul;142;1;-1;0;unknown;no
id16286;36;self-employed;married;tertiary;no;328;yes;yes;cellular;23;jul;136;1;-1;0;unknown;no
id16287;47;blue-collar;married;secondary;no;4101;yes;no;cellular;23;jul;105;1;-1;0;unknown;no
id16288;30;management;single;secondary;no;3259;yes;no;cellular;23;jul;495;1;-1;0;unknown;no
id16289;38;entrepreneur;divorced;tertiary;no;1690;no;no;cellular;23;jul;160;1;-1;0;unknown;no
id16290;26;management;single;tertiary;no;14004;yes;no;cellular;23;jul;167;1;-1;0;unknown;no
id16291;31;blue-collar;married;secondary;no;79;yes;yes;cellular;23;jul;235;11;-1;0;unknown;no
id16292;25;blue-collar;single;secondary;no;-247;yes;no;cellular;23;jul;633;1;-1;0;unknown;yes
id16293;54;management;married;tertiary;no;707;yes;no;telephone;23;jul;272;2;-1;0;unknown;no
id16294;46;blue-collar;married;unknown;no;55;no;no;cellular;23;jul;55;1;-1;0;unknown;no
id16295;47;management;married;tertiary;no;4386;yes;no;telephone;23;jul;43;1;-1;0;unknown;no
id16296;50;technician;married;secondary;no;778;no;no;cellular;23;jul;16;1;-1;0;unknown;no
id16297;46;blue-collar;married;primary;no;2427;no;no;cellular;23;jul;40;1;-1;0;unknown;no
id16298;39;blue-collar;single;secondary;no;94;no;yes;cellular;23;jul;87;3;-1;0;unknown;no
id16299;53;retired;divorced;secondary;no;84;no;no;cellular;23;jul;336;1;-1;0;unknown;no
id16300;53;housemaid;married;tertiary;no;2353;yes;no;cellular;23;jul;471;2;-1;0;unknown;no
id16301;52;blue-collar;married;secondary;no;1027;no;no;cellular;23;jul;59;1;-1;0;unknown;no
id16302;47;retired;divorced;secondary;no;-157;no;yes;unknown;23;jul;104;1;-1;0;unknown;no
id16303;55;retired;married;primary;no;159;yes;yes;telephone;23;jul;184;1;-1;0;unknown;no
id16304;46;admin.;married;secondary;no;739;yes;no;cellular;23;jul;250;1;-1;0;unknown;no
id16305;25;management;married;tertiary;no;937;yes;no;cellular;23;jul;115;1;-1;0;unknown;no
id16306;47;technician;married;tertiary;no;1115;yes;no;telephone;23;jul;18;9;-1;0;unknown;no
id16307;33;technician;married;tertiary;no;104;no;no;unknown;23;jul;115;1;-1;0;unknown;no
id16308;34;self-employed;married;tertiary;no;1972;yes;no;cellular;23;jul;61;2;-1;0;unknown;no
id16309;29;blue-collar;married;secondary;no;721;yes;no;cellular;23;jul;644;1;-1;0;unknown;no
id16310;31;blue-collar;married;secondary;no;0;no;no;telephone;23;jul;36;1;-1;0;unknown;no
id16311;34;blue-collar;single;secondary;no;152;yes;no;cellular;23;jul;112;1;-1;0;unknown;no
id16312;25;technician;single;tertiary;no;148;no;no;cellular;23;jul;421;1;-1;0;unknown;no
id16313;26;technician;single;tertiary;no;14054;no;no;cellular;23;jul;178;1;-1;0;unknown;no
id16314;28;management;single;tertiary;no;-56;no;yes;cellular;23;jul;884;1;-1;0;unknown;no
id16315;56;blue-collar;married;primary;no;187;yes;no;cellular;23;jul;156;2;-1;0;unknown;no
id16316;36;technician;married;tertiary;no;62;no;no;cellular;23;jul;66;2;-1;0;unknown;no
id16317;27;technician;single;secondary;no;487;yes;no;cellular;23;jul;319;1;-1;0;unknown;no
id16318;48;technician;married;secondary;no;480;no;yes;cellular;23;jul;371;1;-1;0;unknown;no
id16319;31;admin.;single;secondary;no;33;no;yes;cellular;23;jul;194;1;-1;0;unknown;no
id16320;43;housemaid;married;primary;no;94;no;no;cellular;23;jul;35;9;-1;0;unknown;no
id16321;42;self-employed;married;tertiary;no;-426;yes;no;telephone;23;jul;160;7;-1;0;unknown;no
id16322;39;technician;divorced;secondary;no;511;no;yes;cellular;23;jul;148;1;-1;0;unknown;no
id16323;28;blue-collar;single;secondary;no;-337;no;yes;cellular;23;jul;284;1;-1;0;unknown;no
id16324;46;entrepreneur;divorced;tertiary;no;91;no;yes;cellular;23;jul;182;1;-1;0;unknown;no
id16325;38;technician;single;tertiary;no;23;no;no;cellular;23;jul;194;1;-1;0;unknown;no
id16326;44;blue-collar;married;secondary;no;23;no;no;cellular;23;jul;56;1;-1;0;unknown;no
id16327;35;management;single;secondary;no;329;no;no;cellular;23;jul;375;8;-1;0;unknown;no
id16328;56;blue-collar;married;primary;no;173;yes;yes;telephone;23;jul;31;2;-1;0;unknown;no
id16329;49;management;married;secondary;no;3286;yes;no;cellular;23;jul;73;2;-1;0;unknown;no
id16330;44;housemaid;married;primary;no;26;yes;no;cellular;23;jul;952;2;-1;0;unknown;no
id16331;31;management;married;secondary;yes;0;no;yes;cellular;23;jul;111;1;-1;0;unknown;no
id16332;27;blue-collar;single;primary;no;0;yes;no;cellular;23;jul;213;1;-1;0;unknown;no
id16333;28;admin.;married;secondary;no;423;yes;no;cellular;23;jul;245;1;-1;0;unknown;no
id16334;34;technician;married;secondary;no;672;no;no;cellular;23;jul;158;3;-1;0;unknown;no
id16335;45;technician;single;tertiary;no;88;no;no;unknown;23;jul;163;4;-1;0;unknown;no
id16336;60;retired;married;primary;no;566;no;yes;cellular;23;jul;423;1;-1;0;unknown;no
id16337;31;admin.;single;secondary;no;5248;no;yes;cellular;23;jul;368;1;-1;0;unknown;no
id16338;27;blue-collar;married;secondary;no;197;no;no;telephone;23;jul;222;1;-1;0;unknown;no
id16339;30;blue-collar;single;secondary;no;0;yes;no;telephone;23;jul;40;5;-1;0;unknown;no
id16340;41;management;single;tertiary;no;0;yes;no;cellular;23;jul;122;5;-1;0;unknown;no
id16341;35;services;divorced;secondary;no;-225;no;no;cellular;23;jul;183;1;-1;0;unknown;no
id16342;30;blue-collar;single;secondary;no;163;yes;yes;cellular;23;jul;123;2;-1;0;unknown;no
id16343;38;technician;married;primary;no;-1038;no;yes;cellular;23;jul;222;1;-1;0;unknown;no
id16344;54;housemaid;married;primary;no;1319;yes;no;telephone;23;jul;70;2;-1;0;unknown;no
id16345;26;admin.;single;secondary;no;8;no;no;cellular;23;jul;95;1;-1;0;unknown;no
id16346;25;admin.;married;secondary;no;789;yes;no;cellular;23;jul;202;1;-1;0;unknown;no
id16347;38;housemaid;married;secondary;no;0;yes;no;cellular;23;jul;157;1;-1;0;unknown;no
id16348;36;management;divorced;tertiary;no;14930;no;no;cellular;23;jul;190;1;-1;0;unknown;no
id16349;28;student;single;tertiary;no;270;no;no;cellular;23;jul;172;1;-1;0;unknown;no
id16350;47;admin.;divorced;secondary;no;136;no;yes;cellular;23;jul;70;1;-1;0;unknown;no
id16351;48;services;married;secondary;no;2739;no;no;telephone;23;jul;173;4;-1;0;unknown;no
id16352;27;self-employed;single;tertiary;no;82;no;yes;cellular;23;jul;387;1;-1;0;unknown;no
id16353;29;services;married;secondary;no;30;yes;no;cellular;23;jul;74;3;-1;0;unknown;no
id16354;37;technician;married;tertiary;no;0;yes;yes;cellular;23;jul;155;2;-1;0;unknown;no
id16355;28;services;single;secondary;no;525;no;no;cellular;23;jul;81;1;-1;0;unknown;no
id16356;28;blue-collar;single;secondary;no;371;yes;no;cellular;23;jul;159;2;-1;0;unknown;no
id16357;28;technician;single;tertiary;no;-123;no;yes;cellular;23;jul;690;1;-1;0;unknown;yes
id16358;38;technician;divorced;secondary;no;1;no;yes;cellular;23;jul;73;1;-1;0;unknown;no
id16359;32;blue-collar;married;primary;no;103;no;no;cellular;23;jul;312;1;-1;0;unknown;no
id16360;38;management;married;tertiary;no;246;yes;no;unknown;23;jul;717;8;-1;0;unknown;no
id16361;43;self-employed;married;secondary;no;1239;yes;yes;telephone;23;jul;355;3;-1;0;unknown;no
id16362;45;blue-collar;single;primary;no;308;yes;no;cellular;23;jul;191;2;-1;0;unknown;no
id16363;32;entrepreneur;married;secondary;no;126;yes;yes;cellular;23;jul;538;2;-1;0;unknown;no
id16364;42;admin.;married;secondary;no;-465;no;yes;cellular;23;jul;102;1;-1;0;unknown;no
id16365;32;blue-collar;single;primary;no;33;no;no;cellular;23;jul;118;1;-1;0;unknown;no
id16366;60;retired;divorced;primary;no;61;yes;no;telephone;23;jul;197;2;-1;0;unknown;no
id16367;40;management;married;tertiary;no;294;yes;no;cellular;23;jul;97;5;-1;0;unknown;no
id16368;33;services;divorced;secondary;no;44;no;yes;cellular;23;jul;529;1;-1;0;unknown;yes
id16369;25;management;single;tertiary;no;323;no;yes;cellular;23;jul;98;1;-1;0;unknown;no
id16370;29;housemaid;married;primary;no;417;no;no;cellular;23;jul;108;2;-1;0;unknown;no
id16371;25;blue-collar;single;secondary;no;-2;no;yes;cellular;23;jul;273;2;-1;0;unknown;no
id16372;28;blue-collar;single;secondary;no;-403;no;yes;cellular;23;jul;140;2;-1;0;unknown;no
id16373;41;management;single;tertiary;no;1355;no;no;cellular;23;jul;179;2;-1;0;unknown;no
id16374;27;housemaid;married;primary;no;0;yes;no;cellular;23;jul;435;3;-1;0;unknown;no
id16375;48;blue-collar;married;primary;no;-460;no;no;cellular;23;jul;135;1;-1;0;unknown;no
id16376;35;admin.;married;secondary;no;1345;yes;no;cellular;23;jul;135;1;-1;0;unknown;no
id16377;39;technician;married;tertiary;no;209;no;no;unknown;23;jul;36;2;-1;0;unknown;no
id16378;25;services;single;secondary;no;99;no;yes;cellular;23;jul;207;2;-1;0;unknown;no
id16379;49;unemployed;married;tertiary;no;2806;no;no;cellular;23;jul;366;2;-1;0;unknown;no
id16380;49;admin.;divorced;secondary;yes;2405;yes;no;cellular;23;jul;216;8;-1;0;unknown;no
id16381;38;blue-collar;married;secondary;no;2299;yes;no;cellular;23;jul;240;1;-1;0;unknown;no
id16382;26;management;single;tertiary;no;33;no;no;cellular;23;jul;297;1;-1;0;unknown;no
id16383;60;management;single;tertiary;no;0;no;yes;cellular;23;jul;151;1;-1;0;unknown;no
id16384;30;blue-collar;married;secondary;no;521;yes;no;cellular;23;jul;76;17;-1;0;unknown;no
id16385;54;admin.;married;secondary;no;0;yes;yes;cellular;23;jul;117;1;-1;0;unknown;no
id16386;52;management;married;secondary;no;638;yes;no;cellular;23;jul;213;1;-1;0;unknown;no
id16387;57;management;married;tertiary;no;101;no;yes;cellular;23;jul;99;2;-1;0;unknown;no
id16388;35;admin.;married;secondary;no;11;yes;no;cellular;23;jul;103;4;-1;0;unknown;no
id16389;28;services;single;secondary;no;651;no;yes;cellular;23;jul;158;2;-1;0;unknown;no
id16390;53;management;married;tertiary;no;267;yes;no;telephone;23;jul;90;1;-1;0;unknown;no
id16391;32;management;single;secondary;no;131;yes;yes;cellular;23;jul;1152;2;-1;0;unknown;yes
id16392;39;entrepreneur;divorced;secondary;no;990;yes;no;cellular;23;jul;55;1;-1;0;unknown;no
id16393;56;services;divorced;secondary;no;191;no;no;cellular;23;jul;335;3;-1;0;unknown;no
id16394;49;services;divorced;primary;no;90;no;no;cellular;23;jul;126;4;-1;0;unknown;no
id16395;57;entrepreneur;married;tertiary;no;234;no;no;cellular;23;jul;169;2;-1;0;unknown;no
id16396;50;management;married;tertiary;no;1562;yes;no;cellular;23;jul;92;2;-1;0;unknown;no
id16397;47;housemaid;married;primary;no;0;no;yes;telephone;23;jul;203;4;-1;0;unknown;no
id16398;40;services;married;secondary;no;111;yes;no;cellular;23;jul;134;1;-1;0;unknown;no
id16399;59;self-employed;married;tertiary;no;0;yes;no;cellular;23;jul;256;1;-1;0;unknown;no
id16400;26;services;single;secondary;no;127;yes;yes;cellular;23;jul;85;3;-1;0;unknown;no
id16401;36;unemployed;married;tertiary;no;73;no;no;cellular;23;jul;172;2;-1;0;unknown;no
id16402;48;services;divorced;primary;no;2805;no;yes;cellular;23;jul;212;2;-1;0;unknown;no
id16403;39;management;married;secondary;no;6012;no;no;telephone;23;jul;383;2;-1;0;unknown;no
id16404;33;self-employed;single;primary;no;4443;no;no;telephone;23;jul;25;6;-1;0;unknown;no
id16405;57;retired;married;primary;no;65;yes;no;telephone;23;jul;588;1;-1;0;unknown;no
id16406;52;admin.;married;secondary;no;3703;yes;no;cellular;23;jul;152;1;-1;0;unknown;no
id16407;35;management;married;secondary;yes;-550;no;yes;cellular;23;jul;874;3;-1;0;unknown;no
id16408;51;admin.;married;primary;no;576;yes;no;cellular;23;jul;434;1;-1;0;unknown;no
id16409;57;management;married;tertiary;no;246;yes;no;cellular;23;jul;322;2;-1;0;unknown;no
id16410;26;blue-collar;single;secondary;no;658;no;yes;telephone;23;jul;34;4;-1;0;unknown;no
id16411;29;blue-collar;married;unknown;yes;163;yes;yes;cellular;23;jul;586;2;-1;0;unknown;no
id16412;42;management;married;secondary;no;1331;no;no;cellular;23;jul;698;2;-1;0;unknown;no
id16413;49;technician;married;secondary;no;-142;yes;yes;cellular;23;jul;73;4;-1;0;unknown;no
id16414;43;management;married;tertiary;no;62;yes;no;cellular;23;jul;212;3;-1;0;unknown;no
id16415;57;management;married;secondary;no;-868;yes;yes;cellular;23;jul;186;1;-1;0;unknown;no
id16416;55;retired;divorced;tertiary;no;-458;yes;no;cellular;23;jul;1331;3;-1;0;unknown;no
id16417;26;entrepreneur;married;secondary;no;321;yes;yes;cellular;23;jul;638;2;-1;0;unknown;no
id16418;42;blue-collar;married;primary;no;1532;yes;no;cellular;23;jul;98;3;-1;0;unknown;no
id16419;52;management;married;tertiary;no;659;no;no;cellular;23;jul;517;4;-1;0;unknown;no
id16420;32;blue-collar;single;secondary;no;0;no;no;cellular;23;jul;271;6;-1;0;unknown;no
id16421;32;blue-collar;married;secondary;no;476;yes;no;cellular;23;jul;956;9;-1;0;unknown;yes
id16422;30;self-employed;single;tertiary;no;76;no;yes;cellular;23;jul;100;2;-1;0;unknown;no
id16423;40;management;married;tertiary;no;2471;yes;yes;cellular;23;jul;206;1;-1;0;unknown;no
id16424;43;admin.;married;secondary;no;-465;yes;yes;cellular;23;jul;166;1;-1;0;unknown;no
id16425;53;technician;divorced;secondary;no;2156;yes;no;cellular;23;jul;671;4;-1;0;unknown;no
id16426;43;management;divorced;secondary;no;1387;no;no;telephone;23;jul;296;2;-1;0;unknown;no
id16427;47;technician;single;secondary;no;1101;yes;no;cellular;23;jul;957;3;-1;0;unknown;yes
id16428;48;blue-collar;married;primary;no;329;no;yes;telephone;23;jul;85;6;-1;0;unknown;no
id16429;43;housemaid;married;secondary;no;743;no;yes;cellular;23;jul;323;3;-1;0;unknown;no
id16430;55;services;married;secondary;no;1150;no;yes;cellular;23;jul;218;3;-1;0;unknown;no
id16431;53;self-employed;married;tertiary;no;1672;no;no;cellular;23;jul;438;1;-1;0;unknown;no
id16432;50;technician;married;secondary;no;1130;yes;no;cellular;23;jul;119;2;-1;0;unknown;no
id16433;57;management;married;tertiary;no;215;no;yes;cellular;23;jul;288;9;-1;0;unknown;no
id16434;32;admin.;single;secondary;no;458;no;yes;cellular;23;jul;125;2;-1;0;unknown;no
id16435;46;technician;married;secondary;no;475;no;yes;cellular;23;jul;158;2;-1;0;unknown;no
id16436;43;admin.;married;secondary;no;315;no;no;cellular;23;jul;129;2;-1;0;unknown;no
id16437;26;technician;single;secondary;no;33;no;no;cellular;23;jul;91;7;-1;0;unknown;no
id16438;48;services;single;secondary;yes;-470;yes;no;cellular;23;jul;544;11;-1;0;unknown;no
id16439;48;blue-collar;married;secondary;no;291;yes;no;cellular;23;jul;448;2;-1;0;unknown;no
id16440;42;services;divorced;secondary;no;0;yes;yes;cellular;23;jul;168;1;-1;0;unknown;no
id16441;37;admin.;married;secondary;no;581;yes;yes;cellular;23;jul;203;4;-1;0;unknown;no
id16442;27;self-employed;married;tertiary;no;607;yes;no;cellular;23;jul;123;3;-1;0;unknown;no
id16443;46;technician;married;secondary;no;416;yes;yes;cellular;23;jul;361;3;-1;0;unknown;no
id16444;35;blue-collar;married;secondary;no;74;no;no;cellular;23;jul;248;2;-1;0;unknown;no
id16445;48;technician;single;secondary;no;329;no;no;cellular;23;jul;711;1;-1;0;unknown;no
id16446;56;services;married;secondary;no;-229;no;yes;cellular;23;jul;55;10;-1;0;unknown;no
id16447;50;entrepreneur;married;tertiary;no;-168;yes;no;cellular;23;jul;1327;2;-1;0;unknown;yes
id16448;48;management;married;secondary;no;0;yes;no;telephone;23;jul;90;2;-1;0;unknown;no
id16449;44;services;married;secondary;no;1106;yes;no;telephone;23;jul;239;11;-1;0;unknown;no
id16450;56;retired;married;tertiary;no;5;no;no;cellular;23;jul;122;3;-1;0;unknown;no
id16451;28;services;single;secondary;no;-221;no;yes;cellular;23;jul;1090;12;-1;0;unknown;no
id16452;27;housemaid;married;secondary;no;4848;yes;yes;telephone;23;jul;82;3;-1;0;unknown;no
id16453;34;management;married;tertiary;no;415;no;yes;cellular;23;jul;361;2;-1;0;unknown;no
id16454;59;housemaid;married;primary;no;509;no;yes;telephone;23;jul;67;2;-1;0;unknown;no
id16455;32;blue-collar;single;secondary;no;799;no;yes;cellular;23;jul;2078;6;-1;0;unknown;yes
id16456;42;technician;married;secondary;no;-470;yes;yes;cellular;23;jul;185;10;-1;0;unknown;no
id16457;28;self-employed;married;tertiary;no;0;yes;no;cellular;23;jul;339;4;-1;0;unknown;no
id16458;53;management;divorced;tertiary;no;6388;yes;no;telephone;23;jul;203;2;-1;0;unknown;no
id16459;41;admin.;divorced;secondary;no;0;no;yes;cellular;23;jul;400;2;-1;0;unknown;no
id16460;28;technician;single;secondary;no;390;no;yes;cellular;23;jul;475;2;-1;0;unknown;no
id16461;51;management;married;tertiary;no;0;yes;no;cellular;23;jul;58;2;-1;0;unknown;no
id16462;56;admin.;divorced;secondary;no;-429;no;yes;cellular;23;jul;229;4;-1;0;unknown;no
id16463;56;management;married;tertiary;no;94;no;no;cellular;23;jul;530;3;-1;0;unknown;no
id16464;44;management;married;tertiary;no;332;yes;no;cellular;23;jul;497;5;-1;0;unknown;no
id16465;30;admin.;single;tertiary;no;536;yes;no;cellular;23;jul;81;1;-1;0;unknown;no
id16466;58;retired;divorced;unknown;no;5920;yes;no;cellular;23;jul;255;1;-1;0;unknown;no
